SNAPSHOT_DATE,SAIL_CODE,SHIP_CODE,PACKAGE_NAME,REGION,RATE_TYPE,SAIL_DAYS,DEPARTURE_DATE,CABIN_CATEGORY,PROMO_NAME,PROMO_TYPE,CURRENCY_CODE,FARE_PER_PERSON,PORT_TAXES_SERVICES,EXTRA_ADULT,EXTRA_CHILD,DISCOUNT
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,349,99,189,99,621
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1089,159,739,159,367
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,509,89,0,89,159
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,839,159,0,0,261
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,269,89,0,0,434
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,719,109,529,109,237
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,629,99,459,99,201
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,679,99,459,99,221
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,649,109,0,0,597
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,529,89,0,89,174
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,809,99,0,0,271
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1009,159,739,159,334
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,969,159,0,159,309
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,599,99,0,99,191
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,689,109,0,0,221
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,479,159,0,159,799
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,379,109,209,109,659
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,239,89,0,0,367
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1509,159,739,159,530
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260102,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 02 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,339,109,0,0,571
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,1019,109,379,109,436
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,419,89,0,0,187
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,649,109,0,0,597
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,279,89,169,89,460
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,299,99,0,99,491
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,919,159,539,159,424
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,659,99,329,99,311
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,699,109,379,109,339
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,549,89,299,89,252
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,239,89,0,0,367
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,1219,159,309,159,820
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,569,159,309,159,1001
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,309,109,0,0,473
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,269,99,0,0,411
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,759,159,0,0,341
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,479,159,0,159,799
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,989,159,539,159,467
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,479,159,0,0,799
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1429,159,539,159,610
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,879,159,0,159,399
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,649,109,379,109,307
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,539,99,0,0,251
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,499,89,0,0,463
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,619,109,0,0,291
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,879,159,0,0,399
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,679,89,0,0,283
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,269,89,0,0,434
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,619,109,0,109,291
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,539,99,0,99,251
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,669,89,169,89,453
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,569,99,0,0,511
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,309,89,169,89,555
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,759,99,0,0,321
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,869,109,209,109,586
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,569,99,329,99,261
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,299,99,0,0,491
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,829,159,0,159,384
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,879,99,329,99,381
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,519,99,0,99,231
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,399,109,209,109,720
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,339,109,0,0,571
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,459,89,0,89,209
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,429,159,0,0,671
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,379,109,209,109,659
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,289,99,0,99,461
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",EUR,609,99,329,99,291
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,359,109,209,109,597
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,469,159,0,159,744
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,349,99,189,99,621
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",AUD,1059,159,539,159,511
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,329,99,189,99,571
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,759,109,379,109,360
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XC,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,299,89,169,89,502
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,479,89,0,0,224
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,509,89,299,89,230
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XD,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,589,89,299,89,275
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,909,159,0,0,839
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",USD,329,109,0,109,535
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,589,109,0,109,275
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),IC,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",GBP,259,89,0,89,409
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),BA,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",USD,879,109,0,0,367
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,BAR,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XBO,"PUBLISHED Autumn Campaign, CELESTYAL ONE","PROMO, TARIFF",GBP,479,89,0,89,224
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),XB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",AUD,499,159,309,159,844
Wed Oct 22 2025 01:00:00 GMT+0100 (British Summer Time),CD03260109,CD,Iconic Arabia - 3Nights,3NARABIANICONIC,CUG,3,Fri Jan 09 2026 00:00:00 GMT+0000 (Greenwich Mean Time),SJB,"CELESTYAL ONE, Closed User Group rates","TARIFF, PROMO",EUR,759,99,189,99,501
